EXPOCODE 33RO200501 WHP-ID A16S CRUISE DATES 011105 - 022405 20110831CCHDOSIOCBG                                                                                                                                                                                                                                          *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDRAW  CTDPRS  CTDTMP  CTDSAL  SALNTY  CTDOXY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  CFC113    CCL4  TCARBN  ALKALI    PCO2 PCO2TMP  PH_SWS  PH_TMP     DOC  DELC14  C14ERR  DELC13 CDOM325 CDOM340 CDOM380 CDOM412  CDOMSL  CDOMSN   THETA                     QUALT1
                                    DBAR    DBAR  ITS-90  PSS-78  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG PMOL/KG PMOL/KG UMOL/KG UMOL/KG    UATM   DEG C           DEG C UMOL/KG  /MILLE  /MILLE  /MILLE     1/M     1/M     1/M     1/M    1/NM    1/NM   DEG C                          *
                         *******                         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******         *******         ******* *******         ******* ******* ******* ******* ******* ******* *******                                  *
      34       1       2       2 4850.50  4850.5  0.2365 34.6707 34.6708   223.4   222.7  127.61   32.68    0.00    2.32   0.353   0.179   0.014   0.474  2262.3  2364.8    -9.0   20.00  7.6099   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.1375 22222666622232292999999999
      34       1       1       1 5179.30  5179.3  0.2175 34.6679 34.6690   225.6   224.8  128.31   32.71    0.00    2.32   0.426   0.213   0.020   0.557  2262.1  2364.4    -9.0   20.00  7.6086   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.1936 22222666622232292999999999
      35       1      36      36    5.30     5.3 12.5143 34.4357 34.4334   269.3   269.3    0.53    5.07    0.12    0.52   3.254   2.021   0.275   5.998  2050.8  2298.8    -9.0   20.00  7.9364   25.00   60.57    27.7     3.5    2.08  0.1660  0.1250  0.0610  0.0370  0.0173  0.0178 12.5136 22222222222246296222222222
      35       1      35      35   24.80    24.8 12.4650 34.5118 34.5090   270.0   269.2    0.15    4.97    0.12    0.53  -9.000  -9.000  -9.000  -9.000  2057.1  2299.4    -9.0   20.00  7.9344   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 12.4617 22222222299992296999999999
      35       1      34      34   50.60    50.6 12.2665 34.5237 34.5212   264.8   263.6    0.19    5.05    0.13    0.56   3.260   1.996   0.276   6.086  2064.2  2301.7    -9.0   20.00  7.9386   25.00   59.85    30.1     4.7    2.05  0.1810  0.1370  0.0630  0.0390  0.0175  0.0183 12.2599 42222222222242296222222222
      35       1      33      33   71.50    71.5 11.2560 34.5215 34.5204   265.0   265.4    0.85    7.49    0.32    0.71  -9.000  -9.000  -9.000  -9.000  2076.7  2301.1    -9.0   20.00  7.8904   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 11.2472 22222222299992292999999999
      35       1      32      32   90.80    90.8  9.1218 34.5004 34.4975   262.3   262.3    2.72   13.43    0.27    1.00   3.805   2.222   0.310   4.015  2106.0  2293.4    -9.0   20.00  7.8205   25.00   51.01    31.5     4.1    1.61  0.1130  0.0790  0.0390  0.0260  0.0181  0.0196  9.1120 22222222222232296222222222
      35       1      31      31  114.00   114.0  8.6841 34.5002 34.4989   255.8   260.4    3.21   14.43    0.04    1.03  -9.000  -9.000  -9.000  -9.000  2108.4  2295.7    -9.0   20.00  7.8173   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  8.6721 22222222299992292999999999
      35       1      30      30  141.20   141.2  8.1592 34.4510 34.4472   259.7   248.8    3.97   16.62    0.04    1.14   3.880   2.225   0.300   2.991  2117.2  2293.8    -9.0   20.00  7.7846   25.00   49.29    24.1     3.7    1.56  0.1730  0.1340  0.0640  0.0390  0.0172  0.0174  8.1449 22222222222232292222222222
      35       1      29      29  164.80   164.8  7.8373 34.4257 34.4257   253.8   255.3    4.49   17.57    0.03    1.19  -9.000  -9.000  -9.000  -9.000  2126.4  2288.8    -9.0   20.00  7.7770   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  7.8210 22222222299992292999999999
      35       1      28      28  190.80   190.8  7.3231 34.3871 34.3902   247.4   248.6    5.80   19.93    0.02    1.32   3.889   2.199   0.282   2.914  2130.9  2289.0    -9.0   20.00  7.7539   25.00   47.83    12.9     2.9    1.42  0.1340  0.1010  0.0500  0.0320  0.0170  0.0174  7.3050 22222222222232292222222222
      35       1      27      27  226.00   226.0  6.3150 34.2964 34.2960   245.8   246.0    7.94   23.32    0.02    1.52  -9.000  -9.000  -9.000  -9.000  2141.0  2284.0    -9.0   20.00  7.7193   25.00   -9.00     6.2     3.5    1.36 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  6.2952 22222222299992292922999999
      35       1      26      26  273.20   273.2  5.4871 34.2239 34.2221   252.8   254.0    9.39   24.80    0.01    1.62   4.165   2.281   0.322   3.396  2162.6  2282.5    -9.0   20.00  7.7031   25.00   47.33    -4.8     2.4    1.34  0.0910  0.0630  0.0340  0.0230  0.0173  0.0189  5.4649 22222222222233292222222222
      35       1      25      25  324.50   324.5  4.9102 34.1903 34.1898   259.1   259.8   10.92   25.61    0.01    1.68   4.205   2.310   0.288   3.596  2144.9  2280.9    -9.0   20.00  7.6940   25.00   46.83    -2.5     3.5    1.36 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  4.8851 22222222222232296222999999
      35       1      24      24  373.00   373.0  4.6433 34.1845 34.1839   261.2   261.2   12.37   26.09    0.01    1.72   4.135   2.246   0.318   3.549  2146.4  2288.8    -9.0   20.00  7.7054   25.00   45.68   -16.7     3.4    1.38  0.1280  0.0960  0.0490  0.0330  0.0161  0.0169  4.6152 22222222222232292222222222
      35       1      23      23  449.10   449.1  4.2281 34.1723 34.1720   262.3   261.8   15.05   26.94    0.01    1.78   4.055   2.187   0.314   3.649  2152.6  2291.8    -9.0   20.00  7.6799   25.00   43.47   -24.4     3.6    1.37 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  4.1955 22222222222232292222999999
      35       1      22      22  551.50   551.5  3.7893 34.1811 34.1810   257.0   253.7   19.95   28.34    0.01    1.87   3.699   1.973   0.280   3.347  2165.3  2295.9    -9.0   20.00  7.6704   25.00   41.81   -39.6     3.3    1.28  0.1450  0.1090  0.0540  0.0350  0.0167  0.0173  3.7506 22222222222232292222222222
      35       1      21      21  633.60   633.6  3.4137 34.1965 34.1963   249.2   248.4   25.46   29.64    0.01    1.95   3.346   1.769   0.250   3.062  2174.1  2292.2    -9.0   20.00  7.6531   25.00   -9.00   -55.8     2.9    1.22 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.3708 22222222266632292922999999
      35       1      20      20  749.60   749.6  3.0882 34.2239 34.2228   234.8   237.4   32.17   30.99    0.01    2.04   2.961   1.537   0.217   2.711  2188.9  2297.0    -9.0   20.00  7.6330   25.00   41.14   -71.0     3.1    1.11  0.1300  0.0940  0.0510  0.0350  0.0148  0.0162  3.0387 22222222222232292222222222
      35       1      19      19  849.00   849.0  2.9524 34.2822 34.2833   220.1   219.9   40.17   32.13    0.01    2.13   2.298   1.175   0.162   2.233  2203.5  2305.2    -9.0   20.00  7.6133   25.00   -9.00   -84.3     2.7    0.97 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.8964 22222222222232296922999999
      35       1      18      18  949.30   949.3  2.8323 34.3370 34.3378   207.2   205.3   47.29   32.92    0.01    2.20   1.786   0.904   0.117   1.947  2215.9  2311.0    -9.0   20.00  7.5987   25.00   40.38   -99.7     3.1    0.89  0.1730  0.1310  0.0630  0.0410  0.0164  0.0173  2.7698 22222222222236692222222222
      35       1      17      17 1100.90  1100.9  2.7168 34.4301 34.4295   189.3   188.9   57.32   33.64    0.01    2.27   1.084   0.533   0.064   1.169  2231.9  2325.4    -9.0   20.00  7.5771   25.00   39.62  -126.2     2.6    0.75 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.6437 22222222222232292222999999
      35       1      16      16 1298.90  1298.9  2.6858 34.5491 34.5475   178.8   178.5   65.25   33.35    0.01    2.25   0.488   0.245   0.033   0.691  2241.8  2335.2    -9.0   20.00  7.5855   25.00   39.78  -130.7     2.9    0.64  0.1670  0.1260  0.0620  0.0420  0.0158  0.0170  2.5976 22222222222232292222222222
      35       1      15      15 1500.00  1500.0  2.7029 34.6361 34.6358   179.1   178.9   67.16   32.24    0.01    2.18   0.261   0.137   0.017   0.421  2241.3  2339.2    -9.0   20.00  7.5884   25.00   39.47  -133.8     3.1    0.62 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.5984 22222222222232292222999999
      35       1      14      14 1698.70  1698.7  2.7113 34.7072 34.7062   186.4   185.1   66.41   30.74    0.01    2.07  -9.000  -9.000  -9.000  -9.000  2237.4  2342.3    -9.0   20.00  7.6118   25.00   40.00  -134.8     2.9   -0.05 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.5899 22222222299992292224999999
      35       1      13      13 1900.30  1900.3  2.9403 34.8032 34.8029   206.8   205.6   53.77   27.22    0.01    1.82   0.090   0.235   0.000   0.260  2216.7  2336.4    -9.0   20.00  7.6515   25.00   40.41  -129.9     2.7    0.80 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.7981 22222222234332292222999999
      35       1      12      12 2100.40  2100.4  2.7644 34.8210 34.8208   210.0   210.8   56.01   26.50    0.01    1.78   0.068   0.080   0.000   0.202  2215.8  2340.5    -9.0   20.00  7.6544   25.00   39.88  -119.1     3.0    0.84  0.1880  0.1460  0.0650  0.0400  0.0180  0.0183  2.6067 22222222244442292222222222
      35       1      11      11 2300.00  2300.0  2.6671 34.8391 34.8393   217.0   218.1   54.89   25.63    0.01    1.72   0.054   0.034   0.006   0.185  2211.6  2339.4    -9.0   20.00  7.6764   25.00   -9.00  -122.1     2.4    0.85 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.4926 22222222222232292922999999
      35       1      10      10 2500.40  2500.4  2.5173 34.8415 34.8415   220.8   221.0   56.79   25.37    0.01    1.72   0.049   0.028   0.000   0.176  2210.9  2340.9    -9.0   20.00  7.6784   25.00   40.25  -120.1     2.8    0.89 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.3266 22222222222232292222999999
      35       1       9       9 2700.00  2700.0  2.2304 34.8151 34.8158   216.9   215.8   67.42   26.72    0.01    1.81   0.047   0.022   0.000   0.143  2222.6  2350.0    -9.0   20.00  7.6732   25.00   -9.00  -126.8     2.9    0.74 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.0263 22222222222232292922999999
      35       1       8       8 2949.80  2949.8  1.8291 34.7767 34.7777   209.1   208.7   83.88   28.78    0.01    1.97   0.064   0.036   0.009   0.147  2237.2  2356.0    -9.0   20.00  7.6516   25.00   39.92  -138.7     3.7    0.65  0.1520  0.1110  0.0610  0.0420  0.0141  0.0154  1.6094 22222222222232292222222222
      35       1       7       7 3199.30  3199.3  1.3348 34.7279 34.7279   202.4   201.4  104.95   31.31    0.01    2.16   0.135   0.079   0.010   0.208  2254.7  2363.5    -9.0   20.00  7.6063   25.00   -9.00  -150.9     3.7    0.52 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.1023 22222222222232292922999999
      35       1       6       6 3476.10  3476.1  1.0705 34.7135 34.7111   205.6   204.9  110.82   31.75    0.01    2.20  -9.000  -9.000  -9.000  -9.000  2257.7  2363.6    -9.0   20.00  7.6089   25.00   40.53  -154.4     2.9    0.52 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.8174 22322222299992292222999999
      35       1       5       5 3700.20  3700.2  0.8703 34.7042 34.7038   209.1   208.4  114.36   31.96    0.01    2.23   0.241   0.123   0.020   0.339  2257.9  2365.4    -9.0   20.00  7.6057   25.00   -9.00  -156.4     3.2    0.53 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.6000 22222222222232292922999999
      35       1       4       4 3998.90  3998.9  0.5846 34.6903 34.6901   214.3   214.2  119.32   32.18    0.01    2.26   0.251   0.125   0.014   0.365  2259.1  2368.7    -9.0   20.00  7.6078   25.00   38.64  -158.0     2.8    0.56  0.1710  0.1300  0.0670  0.0450  0.0152  0.0161  0.2917 22222666622232292222222222
      35       1       3       3 4299.60  4299.6  0.3884 34.6804 34.6795   218.5   218.4  123.05   32.37    0.01    2.29   0.252   0.125   0.013   0.389  2260.1  2368.4    -9.0   20.00  7.6091   25.00   -9.00  -157.2     2.8    0.53 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.0698 22222666622232292922999999
      35       1       2       2 4599.20  4599.2  0.2762 34.6741 34.6736   221.8   221.4  125.75   32.53    0.01    2.30   0.308   0.155   0.019   0.453  2262.2  2368.1    -9.0   20.00  7.6101   25.00   40.61  -153.6     2.5    0.56 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.0712 22222666622232696222999999
      35       1       1       1 4905.50  4905.5  0.2147 34.6697 34.6703   224.4   223.7  127.50   32.65    0.01    2.32   0.385   0.193   0.020   0.523  2261.4  2370.1    -9.0   20.00  7.6098   25.00   40.32  -160.8     3.5    0.56  0.1440  0.1040  0.0560  0.0390  0.0145  0.0160 -0.1647 22222666622236292222222222
      36       1      36      36    4.00     4.0 12.4603 34.4956 34.4936   267.9   268.4    1.05    4.80    0.13    0.51   3.230   1.977   0.271   5.763  2054.7  2279.3    -9.0   20.00  7.9337   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 12.4598 22222222222242696999999999
      36       1      35      35   20.20    20.2 12.3939 34.5134 34.5084   268.0   268.6    1.19    5.15    0.14    0.53  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 12.3913 22222222299999999999999999
      36       1      34      34   41.10    41.1 11.9510 34.4724 34.4716   265.4   262.2    1.44    6.43    0.17    0.62  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 11.9457 22222222299999999999999999
      36       1      33      33   62.90    62.9 11.7460 34.5057 34.4991   262.7   263.2    1.68    6.66    0.25    0.66  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 11.7380 22222222299999999999999999
      36       1      32      32   81.60    81.6 10.5645 34.6797 34.6789   259.2   257.7    3.26    9.97    0.21    0.79   3.523   2.078   0.288   3.626  2097.8  2300.6    -9.0   20.00  7.8564   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 10.5548 22222222222232292999999999
      36       1      31      31  103.20   103.2  9.6344 34.5754 34.5846   256.9   256.7    3.69   12.31    0.05    0.92  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  9.6228 22222222299999999999999999
      36       1      30      30  125.20   125.2  8.8196 34.5144 34.5144   254.7   246.6    4.43   14.75    0.06    1.05  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  8.8064 22222222299999999999999999
      36       1      29      29  151.20   151.2  8.2209 34.4589 34.4589   256.3   257.2    4.92   15.99    0.06    1.11  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  8.2055 22222222299999999999999999
      36       1      28      28  176.70   176.7  7.6864 34.3971 34.3971   254.7   264.8    5.27   16.63    0.05    1.15  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  7.6691 22222222299999999999999999
      36       1      27      27  200.60   200.6  7.3944 34.3930 34.3937   250.1   247.5    6.67   19.57    0.04    1.31  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  7.3752 22222222299999999999999999
      36       1      26      26  245.60   245.6  6.1131 34.2803 34.2805   247.4   246.1    9.40   23.51    0.02    1.55   4.001   2.200   0.285   2.946  2141.0  2278.9    -9.0   20.00  7.7086   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  6.0920 22222222222232292999999999
      36       1      25      25  300.50   300.5  5.1516 34.1966 34.1968   257.6   259.5   11.03   24.68    0.01    1.64  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  5.1279 22222222299999999999999999
      36       1      24      24  350.30   350.3  4.7960 34.1859 34.1858   262.5   260.9   12.51   25.52    0.01    1.69  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  4.7692 22222222299999999999999999
      36       1      23      23  399.60   399.6  4.5440 34.1776 34.1771   264.7   262.3   13.99   25.94    0.01    1.72  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  4.5141 22222222299999999999999999
      36       1      22      22  500.10   500.1  3.9651 34.1591 34.1591   264.8   262.5   17.77   27.23    0.01    1.80  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.9295 22222222299999999999999999
      36       1      21      21  599.90   599.9  3.5273 34.1732 34.1734   254.9   254.5   23.49   28.67    0.00    1.90   3.677   1.978   0.280   3.192  2167.9  2252.9    -9.0   20.00  7.6609   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.4863 22222222222232392999999999
      36       1      20      20  702.10   702.1  3.2551 34.2076 34.2077   243.5   242.4   29.33   29.98    0.00    1.99  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.2081 22222666699999999999999999
      36       1      19      19  798.00   798.0  3.0639 34.2456 34.2450   229.2   230.5   35.71   31.15    0.00    2.07  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.0110 22222222299999999999999999
      36       1      18      18  898.00   898.0  2.9335 34.3150 34.3158   213.2   211.5   44.59   32.29    0.00    2.17   1.939   0.981   0.128   1.903  2207.3  2309.2    -9.0   20.00  7.6025   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.8740 22222222222232292999999999
      36       1      17      17  999.00   999.0  2.7606 34.3731 34.3739   200.3   199.1   52.87   33.10    0.00    2.24  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.6948 22222222299999999999999999
      36       1      16      16 1201.50  1201.5  2.7260 34.5082 34.5095   181.3   179.9   62.53   33.25    0.00    2.26  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.6450 22222666699999999999999999
      36       1      15      15 1400.00  1400.0  2.7559 34.6068 34.6062   177.6   178.5   65.26   32.27    0.00    2.19   0.305   0.149   0.013   0.341  2236.7  2336.1    -9.0   20.00  7.5854   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.6589 22222222222232292999999999
      36       1      14      14 1599.00  1599.0  2.7313 34.6797 34.6783   181.9   182.2   67.14   31.08    0.00    2.10  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.6181 22222222299999999999999999
      36       1      13      13 1800.50  1800.5  2.8331 34.7569 34.7569   194.7   194.5   61.23   28.78    0.00    1.94  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.7013 22222222299999999999999999
      36       1      12      12 2001.40  2001.4  2.8009 34.8003 34.8007   203.7    -9.0   58.51   27.21    0.00    1.84   0.090   0.031   0.002   0.072  2217.2  2340.8    -9.0   20.00  7.6480   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.6516 22225666622232292999999999
      36       1      11      11 2199.30  2199.3  2.6629 34.8111 34.8111   207.3   206.4   60.57   26.85    0.00    1.82  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.4978 22222222299999999999999999
      36       1      10      10 2398.20  2398.2  2.5612 34.8318 34.8322   215.0   216.0   58.99   25.78    0.00    1.76  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.3794 22222222299999999999999999
      36       1       9       9 2599.30  2599.3  2.4313 34.8389 34.8391   219.3   221.3   59.74   25.36    0.00    1.72  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.2328 22222222299999999999999999
